source_row,nombre_ie,cod_local,cod_modular,nivel,modalidad,distrito,rei,nombre_director,estado
2087,MI MUNDO FELIZ II,SIN COD LOC,3866988,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2088,LUZ DEL SABER,SIN COD LOC,3866997,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2089,PEQUEÑOS ANGELES,SIN COD LOC,3866998,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2090,BURBUJITAS TRAVIESAS,SIN COD LOC,3866999,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2091,SEMILLITAS DE JESUS,SIN COD LOC,3867016,inicial_programa_no_escolarizado,EBR,SANTA ANITA,SIN REI,,active
2092,AMIGUITOS DE JESUS,SIN COD LOC,3867024,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2093,MI PEQUEÑO MUNDO,SIN COD LOC,3867034,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2094,03 DE OCTUBRE,SIN COD LOC,3867036,inicial_programa_no_escolarizado,EBR,CHACLACAYO,SIN REI,,active
2095,MIS HUELLITAS,SIN COD LOC,3867040,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2096,ANGELES DE JESUS,SIN COD LOC,3867048,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2097,APRENDO JUGANDO,SIN COD LOC,3867052,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2098,MIS PEQUEÑOS ARQUITECTOS I,SIN COD LOC,3867053,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2099,LAS SEMILLITAS DEL HUBERT,SIN COD LOC,3867064,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2100,ANGELITOS DE DIOS II,SIN COD LOC,3867072,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2101,LOS NIÑOS DE JESUS I,SIN COD LOC,3867076,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2102,LOS NIÑOS DE JESUS II,SIN COD LOC,3867077,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2103,PEQUEÑOS EXPLORADORES,SIN COD LOC,3867078,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2104,JUGANDO APRENDO,SIN COD LOC,3867079,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2105,LOS GIRASOLES,SIN COD LOC,3867080,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2106,ANGELITOS DE MARIA,SIN COD LOC,3867086,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2107,JESUS ES MI GUIA A,SIN COD LOC,3867093,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2108,NIÑOS DE JESUS,SIN COD LOC,3867716,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2109,SEÑOR DE LOS MILAGROS II,SIN COD LOC,3868539,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2110,SEMILLITAS DEL VALLECITO IV,800015,1721448,primaria,EBR,LURIGANCHO,16,SUMIRE QQUENTA REBECA,active
2111,MUNDO TECNOLOGICO STEVE JOBS,803778,1722099,inicial_jard_n,EBR,LURIGANCHO,SIN REI,BALVIN LEVANO KAREN,active
2112,MUNDO TECNOLOGICO STEVE JOBS,803778,1722107,primaria,EBR,LURIGANCHO,SIN REI,BALVIN LEVANO KAREN,active
2113,ROSA DE LA MERCED,804160,1722503,inicial_jard_n,EBR,SANTA ANITA,SIN REI,SANCHEZ PALACIOS ALFREDO MELCHOR,active
2114,ALEGRIAS Y TRAVESURAS,804179,1722511,inicial_jard_n,EBR,ATE,SIN REI,CHICASACA MANUEL BERTHA VICTORIA,active
2115,VANGUARDIA ESTUDIANTIL,526955,1722529,secundaria,EBR,ATE,SIN REI,CARDENAS MESAGEL CARMEN JESSICA,active
2116,LA ROSA BLANCA,804184,1722537,t_cnico_productiva,EBR,LURIGANCHO,SIN REI,AYLLON SUAREZ INES PATRIICIA,active
2117,INTERNATIONAL COLLEGE,804198,1722545,inicial_jard_n,EBR,LURIGANCHO,SIN REI,SARMIENTO NAJERA DESSY VANESA,active
2118,INTERNATIONAL COLLEGE,804198,1722552,primaria,EBR,LURIGANCHO,SIN REI,SARMIENTO NAJERA DESSY VANESA,active
2119,ALTERNATIVO CARMELITAS,402573,1722560,inicial_jard_n,EBR,LURIGANCHO,SIN REI,REYNA GAMARRA NICOLAS HIPOLITO,active
2120,GLORIOSO MARISCAL CACERES DE ATE,554967,1725266,b_sica_alternativa_inicial_e_intermedio,EBR,ATE,SIN REI,,active
2121,SAN JUDAS TADEO,785977,1727171,b_sica_alternativa_inicial_e_intermedio,EBR,LURIGANCHO,SIN REI,OSORIO FERNANDEZ MARTIN ALFONSO,active
2122,ESPIRITU SANTO,805862,1727262,inicial_jard_n,EBR,SANTA ANITA,SIN REI,CANO ROLFFO ZOILA LIRA,active
2123,ESPIRITU SANTO,805862,1727270,primaria,EBR,SANTA ANITA,SIN REI,CANO ROLFFO ZOILA LIRA,active
2124,COLEGIO MAYOR SISTEMA SAN MARCOS,807168,1728740,primaria,EBR,ATE,SIN REI,ALIAGA LEIVA LUIS ALDO,active
2125,COLEGIO MAYOR SISTEMA SAN MARCOS,807168,1728757,secundaria,EBR,ATE,SIN REI,ALIAGA LEIVA LUIS ALDO,active
2126,VILLA PROGRESO,807173,1728765,inicial_jard_n,EBR,ATE,SIN REI,GARCIA LEON EDWIN ALEX,active
2127,VILLA PROGRESO,807173,1728773,primaria,EBR,ATE,SIN REI,GARCIA LEON EDWIN ALEX,active
2128,KINDER HAPPY KIDS,807187,1728781,inicial_jard_n,EBR,ATE,SIN REI,QUIROZ PEREZ MONICA ROXANA,active
2129,AVENTURAS DE COLORIN COLORADO,807192,1728799,inicial_jard_n,EBR,SANTA ANITA,SIN REI,CARDENAS QUISPE MARIBEL ROCIO,active
2130,LOS ANGELITOS DE MARIA,807205,1728807,inicial_jard_n,EBR,LURIGANCHO,SIN REI,ALVARADO ECHEVARRIA MARIA GUADALUPE,active
2131,TECHNOLOGY SCHOOLS LUCUMOS,619450,1728815,inicial_jard_n,EBR,SANTA ANITA,SIN REI,NINAMANGO MALLQUI SATURNINO EVARISTO,active
2132,MI CASITA FELIZ SOLEA,807210,1728823,primaria,EBR,LURIGANCHO,SIN REI,MACURI PADILLA ALICIA GLADYS,active
2133,LOS EMPRENDORES DE CIENEGUIILLA,779919,1728831,primaria,EBR,CIENEGUILLA,SIN REI,,active
2134,FRANCOIS VIETE,807229,1728849,inicial_jard_n,EBR,LURIGANCHO,SIN REI,GONZALES ESPINAL AMELIA,active
2135,FRANCOIS VIETE,807229,1728856,primaria,EBR,LURIGANCHO,SIN REI,GONZALES ESPINAL AMELIA,active
2136,CIBERT UNI COLECTORA,807234,1728864,primaria,EBR,SANTA ANITA,SIN REI,TRUYENQUE LANCHO YONI,active
2137,KIDS & KIDS,751208,1728872,primaria,EBR,LURIGANCHO,SIN REI,PINTADO LOPEZ NORMA BEATRIZ,active
2138,PABLO PATRON,313807,1729292,b_sica_alternativa_inicial_e_intermedio,EBR,LURIGANCHO,SIN REI,,active
2139,WONDERLAND SCHOOL,808021,1730571,inicial_jard_n,EBR,LURIGANCHO,SIN REI,MADGE MEDINA BLANCA ESTELA,active
2140,SAN CARLO ACUTIS SALZANO,808035,1730589,inicial_jard_n,EBR,CHACLACAYO,SIN REI,RODRIGUEZ RIVERA BIGAEL FELIX,active
2141,SAN CARLO ACUTIS SALZANO,808035,1730597,primaria,EBR,CHACLACAYO,SIN REI,RODRIGUEZ RIVERA BIGAEL FELIX,active
2142,HELMA WESFALIA SCHULE,808040,1730605,inicial_jard_n,EBR,CIENEGUILLA,SIN REI,CONDE RUIZ ODILA EMERITA,active
2143,HELMA WESFALIA SCHULE,808040,1730613,primaria,EBR,CIENEGUILLA,SIN REI,CONDE RUIZ ODILA EMERITA,active
2144,LITTLE LION OF JUDAH,808059,1730621,inicial_cuna_jard_n,EBR,LURIGANCHO,SIN REI,SEDANO FERNANDEZ LEDINA,active
2145,TIC TAC TOE - LA MOLINA,809172,1731231,inicial_cuna_jard_n,EBR,LA MOLINA,SIN REI,CHIRINOS LA TORRE EDNA TATIANNA,active
2146,CUNA DE BENDICION,809290,1731249,inicial_jard_n,EBR,ATE,SIN REI,CARDENAS CORDERO CARMEN SARA,active
2147,KUSKA YACHAY,809308,1731256,inicial_jard_n,EBR,LURIGANCHO,SIN REI,CANCHARI ARANGO MARIA ANGELICA,active
2148,KUSKA YACHAY,809308,1731264,primaria,EBR,LURIGANCHO,SIN REI,CANCHARI ARANGO MARIA ANGELICA,active
2149,KUSKA YACHAY,809308,1731272,secundaria,EBR,LURIGANCHO,SIN REI,CANCHARI ARANGO MARIA ANGELICA,active
2150,PROGRAMATICA,809313,1731280,t_cnico_productiva,EBR,LURIGANCHO,SIN REI,,active
2151,SEMBRADOR,SIN COD LOC,3891781,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2152,AMIGOS DE JESUS,SIN COD LOC,3891783,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2153,RAYITOS DE LUZ,SIN COD LOC,3891784,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2154,LUCERITOS,SIN COD LOC,3891786,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2155,RAYITOS DE SOL,SIN COD LOC,3891789,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2156,SEMILLLITAS II,SIN COD LOC,3891795,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2157,MARIA DE LOS ANGELES,SIN COD LOC,3891796,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2158,SAN FRANCISCO I,SIN COD LOC,3892523,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2159,NIÑOS DE PARAISO,SIN COD LOC,3892524,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2160,TESORO DE JESUS,SIN COD LOC,3892540,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2161,SANTA ROSITA I,SIN COD LOC,3892541,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2162,NIÑO DE JESUS,SIN COD LOC,3892543,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2163,ANGELITOS DE DIOS,SIN COD LOC,3892545,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2164,CARAPONGO,810043,1732312,b_sica_especial_primaria,EBR,LURIGANCHO,SIN REI,INOCENTE HUAMAN ANA MARIA,active
2165,ANDINITO,617093,1732759,primaria,EBR,ATE,SIN REI,ROJAS CASTILLO GABRIELA JAKELINE,active
2166,BOSTON HIGH SCHOOL,857059,1732767,secundaria,EBR,ATE,SIN REI,TORRES JACOBO JUAN JORGE,active
2167,SAN IGNACIO SCHOOL,721669,1732775,secundaria,EBR,ATE,SIN REI,PAUCAR ALIAGA GIOVANNA,active
2168,MY LITTLE RAINBOW,810509,1732783,inicial_cuna_jard_n,EBR,LA MOLINA,SIN REI,BALLETTA ZAGAZETA JOHANA MARIA,active
2169,SANTIAGO ANTUNEZ DE MAYOLO,591984,1732791,secundaria,EBR,LURIGANCHO,SIN REI,CACERES RIVERA NORMA AMANDA,active
2170,NIÑO GENIO,558989,1734417,inicial_jard_n,EBR,ATE,SIN REI,PALACIOS SUAREZ RITA MERCEDES,active
2171,SIN FRONTERAS DE SANTA CLARA,812202,1734425,secundaria,EBR,ATE,SIN REI,ORE HUAMALIAS YULI FLOR,active
2172,GLORIOSO MARISCAL CACERES,554967,1734433,inicial_jard_n,EBR,ATE,SIN REI,SALINAS HUAMANI MURPHY,active
2173,LA CASITA DE MIS SUEÑOS,812216,1734441,inicial_jard_n,EBR,ATE,SIN REI,HERRERA PALOMINO HAYDEE RITA,active
2174,MANITOS MAGICAS,812221,1734458,inicial_jard_n,EBR,ATE,SIN REI,CHAVEZ GIRON ROSALYNN MARGOT,active
2175,OSCAR MIRO QUEZADA IRQI,812235,1734466,primaria,EBR,ATE,SIN REI,ISLA DE TORRES PAULINA TERESA,active
2176,NUESTRA SEÑORA DEL CARMEN LAS VIÑAS,812240,1734474,primaria,EBR,LURIGANCHO,SIN REI,,active
2177,CIBERT UNI COLECTORA,807234,1734482,secundaria,EBR,SANTA ANITA,SIN REI,TRUYENQUE LANCHO YONI,active
2178,SEMILLITA DEL SABER,SIN COD LOC,3894195,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2179,LA CAPITANA VI,SIN COD LOC,3894826,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2180,LUIS BUENO QUINO,SIN COD LOC,3894831,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2181,ESTRELLITAS,SIN COD LOC,3894832,inicial_programa_no_escolarizado,EBR,CIENEGUILLA,SIN REI,,active
2182,PEQUEÑO ARQUITECTO MARCOS ALEGRE CHANG II,SIN COD LOC,3894833,inicial_programa_no_escolarizado,EBR,CIENEGUILLA,SIN REI,,active
2183,SAINT JOSEPH,812669,1734755,inicial_jard_n,EBR,ATE,SIN REI,MARTINEZ CASAS ROSA VICTORIA,active
2184,INTIF,813174,1735190,t_cnico_productiva,EBR,ATE,SIN REI,ROBLES PICHO BETZABE BERTHA,active
2185,SANTA MAGDALENA SOFIA BARAT,307665,1737436,b_sica_especial_inicial,EBR,LA MOLINA,SIN REI,,active
2186,JUAN PABLO II,307608,1737444,b_sica_especial_inicial,EBR,LA MOLINA,SIN REI,GANOZA SOTO DIANA ESTHER,active
2187,14 ROTARY CLUB LA MOLINA,307444,1737451,b_sica_especial_inicial,EBR,LA MOLINA,SIN REI,,active
2188,13 JESUS AMIGO,291966,1737469,b_sica_especial_inicial,EBR,ATE,SIN REI,,active
2189,11 REPUBLICA DE URUGUAY,314133,1737477,b_sica_especial_inicial,EBR,LURIGANCHO,SIN REI,FLORES REQUEJO MARIA CLAUDIA,active
2190,15 MADRE TERESA DE CALCUTA,291773,1737485,b_sica_especial_inicial,EBR,ATE,SIN REI,PORRAS MENDIZABAL FANNY,active
2191,12 LA LUZ DEL MUNDO,298251,1737493,b_sica_especial_inicial,EBR,CHACLACAYO,SIN REI,,active
2192,SOLIDARIDAD,720127,1737501,b_sica_especial_inicial,EBR,LURIGANCHO,SIN REI,,active
2193,CARAPONGO,810043,1737519,b_sica_especial_inicial,EBR,LURIGANCHO,SIN REI,INOCENTE HUAMAN ANA MARIA,active
2194,MUNDO ARTE INSTITUTO DE IDIOMAS Y DESARROLLO INTEGRAL,814423,1739051,t_cnico_productiva,EBR,LA MOLINA,SIN REI,,active
2195,CRECIENDO MI HABILIDAD II,SIN COD LOC,3895181,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2196,PEQUEÑOS TALENTOS,SIN COD LOC,3895184,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2197,JESUS MAESTRO,SIN COD LOC,3895848,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2198,PEQUEÑOS PASITOS,SIN COD LOC,3895852,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2199,SANTA CLARA,815309,1739895,b_sica_alternativa_avanzado,EBR,ATE,SIN REI,RAMOS NOLASCO ISABEL,active
2200,LAS CUMBRES,664876,1747955,primaria,EBR,LURIGANCHO,SIN REI,CHANCA QUISPE MAGNOLIA,active
2201,LA FLORIDA,823583,1748912,inicial_jard_n,EBR,ATE,6,,active
2202,HIJOS DE APURIMAC,823597,1748920,inicial_jard_n,EBR,ATE,10,SALAZAR CHAMORRO GLORIA ELVIRA,active
2203,NIÑOS EMPRENDEDORES,855418,1748938,inicial_jard_n,EBR,ATE,6,CASTAÑEDA RODRIGUEZ MARLENE SHARON,active
2204,123 LOS ARBOLES,338742,1748946,inicial_jard_n,EBR,SANTA ANITA,4,CAMARENA CRUZ CARLOS,active
2205,1199 MARISCAL RAMON CASTILLA,298091,1748953,inicial_jard_n,EBR,CHACLACAYO,17,CASAS MUNIVE PERCY,active
2206,0052 VIRGEN DE FATIMA,718426,1748961,inicial_jard_n,EBR,LURIGANCHO,19,ROLDAN LLERENA LILIANA VILMA,active
2207,SAN PEDRO Y SAN PABLO,823615,1748979,secundaria,EBR,LURIGANCHO,15,DAVALOS VELAZCO NILDA AMBAR,active
2208,22 DE SETIEMBRE ZONA Q,823620,1748987,secundaria,EBR,ATE,13,CUBA GIRAO NEIL EDWIN,active
2209,KINDER GARDEN VIRGEN DEL CARMEN,823922,1749605,inicial_jard_n,EBR,CIENEGUILLA,SIN REI,BARBOOZA MUÑOZ JULIO CESAR,active
2210,SYSTEM SCHOOL,823936,1749613,b_sica_alternativa_avanzado,EBR,ATE,SIN REI,PONCE PARDAVE PAUL RUDY,active
2211,1233 MANUEL FERNANDO CABREL NICHO,314213,1749621,inicial_jard_n,EBR,LURIGANCHO,14,ROMERO CARDENAS RAUL BENITO,active
2212,SYSTEM SCHOOL,823936,1749746,b_sica_alternativa_inicial_e_intermedio,EBR,ATE,SIN REI,PONCE PARDAVE PAUL RUDY,active
2213,NUESTRA SEÑORA DE GUADALUPE,SIN COD LOC,3913966,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2214,CRISTO SALVADOR,SIN COD LOC,3913968,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2215,ESTRELLITAS DEL VALLE,SIN COD LOC,3923853,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2216,EL VALLE DE LOS NIÑOS,SIN COD LOC,3923854,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2217,ESTRELLITAS DE LA RICONADA,SIN COD LOC,3923860,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2218,CRISTO REY,SIN COD LOC,3923861,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2219,MIS SONRISAS,SIN COD LOC,3923864,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2220,ANGELITOS DE DIOS,SIN COD LOC,3923865,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2221,MIS PEQUEÑOS SUEÑOS,SIN COD LOC,3923866,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2222,RAYITO DE AMOR,SIN COD LOC,3923870,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2223,SANTA ROSA DE VALLE GRANDE 1,SIN COD LOC,3923872,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2224,SANTA ROSA DE VALLE GRANDE 2,SIN COD LOC,3923873,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2225,SANTA ROSA DE VALLE GRANDE 3,SIN COD LOC,3923874,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2226,DULCE DESPERTAR,SIN COD LOC,3923875,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2227,SUEÑOS FELICES,SIN COD LOC,3923876,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2228,CURIOSITOS DEL SABER,SIN COD LOC,3923878,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2229,DULZURAS DE JESUS,SIN COD LOC,3923880,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2230,VIRGEN DE FATIMA I,SIN COD LOC,3925642,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2231,RUBEN DARIO,718582,1750389,inicial_jard_n,EBR,ATE,SIN REI,CHIRINOS ARROYO ROSA RUFINA,active
2232,INTERNATIONAL COLLEGE,804198,1750397,secundaria,EBR,LURIGANCHO,SIN REI,SARMIENTO NAJERA DESSY VANESA,active
2233,SAN CARLO ACUTIS SALZANO,808035,1750405,secundaria,EBR,CHACLACAYO,SIN REI,RODRIGUEZ RIVERA BIGAEL FELIX,active
2234,CIBERT UNI DE VITARTE,824441,1750413,inicial_jard_n,EBR,ATE,SIN REI,CUEVA FLORES HERNAN FILIBERTO,active
2235,VIRGEN DE FATIMA II,SIN COD LOC,3926410,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2236,MI MUNDO FELIZ A,SIN COD LOC,3926411,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2237,MI MUNDO FELIZ B,SIN COD LOC,3926412,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
2238,VILLA PROGRESO,807173,1751023,secundaria,EBR,ATE,SIN REI,GARCIA LEON EDWIN ALEX,active
2239,FEDERICO FROEBEL,825252,1751635,inicial_jard_n,EBR,LURIGANCHO,SIN REI,QUICHUA PIZARRO ALFREDO,active
2240,SANTA ROSITA,825266,1751643,inicial_jard_n,EBR,SANTA ANITA,SIN REI,,active
2241,HAPPYKIDS COLLEGE,825327,1751809,inicial_jard_n,EBR,ATE,SIN REI,RUIZ BAUTISTA MERCEDES MARGARITA,active
2242,LOS DIAMANTES DE NIKOLA TESLA,825596,1752211,inicial_jard_n,EBR,ATE,SIN REI,HUAMAN VILLANUEVA YESENIA ROXANA,active
2243,CUSSI SCHOOL,825600,1752229,inicial_jard_n,EBR,LURIGANCHO,SIN REI,CCOTO CONDORI CARMEN ROSA,active
2244,EXPLORER SCHOOL,825619,1752237,inicial_jard_n,EBR,ATE,SIN REI,MANRIQUE LEYVA MARIA PAZ,active
2245,MIS PRIMEROS PASOS,826280,1752807,inicial_jard_n,EBR,CIENEGUILLA,SIN REI,BIORGGIO FERNANDEZ GINA ANGELICA,active
2246,MIS PRIMEROS PASOS,826280,1752815,primaria,EBR,CIENEGUILLA,SIN REI,BIORGGIO FERNANDEZ GINA ANGELICA,active
2247,CIBERT VITARTE,826299,1752823,inicial_jard_n,EBR,ATE,SIN REI,AYALA HUAMANI AIDE EULOGIA,active
2248,CIBERT VITARTE,826299,1752831,primaria,EBR,ATE,SIN REI,AYALA HUAMANI AIDE EULOGIA,active
2249,CIBERT VITARTE,826299,1752849,secundaria,EBR,ATE,SIN REI,AYALA HUAMANI AIDE EULOGIA,active
2250,KIDS & KIDS,751208,1752856,inicial_jard_n,EBR,LURIGANCHO,SIN REI,PINTADO LOPEZ NORMA BEATRIZ,active
2251,BOSTON HIGH SCHOOL,857059,1754035,inicial_jard_n,EBR,ATE,SIN REI,TORRES JACOBO JUAN JORGE,active
2252,NATURAL KIDS,827294,1754076,inicial_jard_n,EBR,LURIGANCHO,SIN REI,SERRANO ESTRELLA MARIELA DEL PILAR,active
2253,NUESTRA SEÑORA DEL ROSARIO,615193,1754084,secundaria,EBR,ATE,SIN REI,BENDEZU GIRALDO ALYSSA DENISSE,active
2254,CAMINEMOS CAPILLA,827307,1754092,inicial_jard_n,EBR,LA MOLINA,SIN REI,BARRIOS QUISPE DANIELA MILAGROS,active
2255,ANGELUS SCHOOL,827312,1754100,inicial_jard_n,EBR,ATE,SIN REI,LEON HICHPAS ANTOLINA,active
2256,MATER CRISTHIE,294578,1754118,secundaria,EBR,ATE,SIN REI,RIVERA HUAYTALLA MARIA DEL ROSARIO,active
2257,VILLA MARGARITA,827524,1754373,inicial_jard_n,EBR,ATE,SIN REI,APAESTEGUI RENGIFO MAGALY,active
2258,SAN AGUSTIN,615169,1754928,b_sica_alternativa_inicial_e_intermedio,EBR,LA MOLINA,SIN REI,QUISPE VERGARA PILAR ASUNCION,active
2259,CRISTO REY SALVADOR DE SANTA CLARA,828255,1755131,secundaria,EBR,ATE,SIN REI,CCAHUANA YLLA DANIEL,active
2260,BELEN,293376,1755677,b_sica_alternativa_avanzado,EBR,ATE,SIN REI,CASTILLO ALBA ROSA MARIA,active
2261,LITTLE LION OF JUDAH,808059,1755685,primaria,EBR,LURIGANCHO,SIN REI,SEDANO FERNANDEZ LEDINA,active
2262,LITTLE LION OF JUDAH,808059,1755834,secundaria,EBR,LURIGANCHO,SIN REI,SEDANO FERNANDEZ LEDINA,active
2263,BOSTON HIGH SCHOOL,506245,1756121,b_sica_alternativa_avanzado,EBR,ATE,SIN REI,ABANTO QUISPE LUCILA MARIANELA,active
2264,EMILIA BARCIA BONIFATTI DE SANTA ANITA,751114,1756139,secundaria,EBR,SANTA ANITA,SIN REI,TORPOCO HUAYTA JOSE CARLOS,active
2265,JESUS SANTISIMO SALVADOR,783558,1756725,primaria,EBR,LURIGANCHO,SIN REI,ISUHUAYLAS TAQUIA CARMEN ROSA,active
2266,SEMILLITAS DE JESUS,785072,1756758,primaria,EBR,LURIGANCHO,SIN REI,,active
2267,AMERICAS SCHOOL DE ATE,829740,1756931,inicial_jard_n,EBR,ATE,SIN REI,ARZAPALO ALANIA VICENTE FERRER,active
2268,FRATERNIDAD AMERICANA,512232,1757061,secundaria,EBR,ATE,SIN REI,EVANGELISTA RICCI MARIA PATRICIA,active
2269,MASTER CIENCIAS,624084,1757079,secundaria,EBR,ATE,SIN REI,ROMERO LINO CARLOS ALFONSO,active
2270,HELAMAN,314524,1757087,b_sica_alternativa_avanzado,EBR,LURIGANCHO,SIN REI,LOPEZ ABAD VIOLETA CATALINA,active
2271,RUBEN DARIO,718582,1757095,b_sica_alternativa_avanzado,EBR,ATE,SIN REI,CHIRINOS ARROYO ROSA RUFINA,active
2272,CUSSI SCHOOL,825600,1757954,primaria,EBR,LURIGANCHO,SIN REI,CCOTO CONDORI CARMEN ROSA,active
2273,FRATERNIDAD UNIVERSAL,292800,1757962,inicial_jard_n,EBR,ATE,SIN REI,EVANGELISTA RICCI CESAR PABLO,active
2274,CIBERT SANTA ANITA,629388,1757970,inicial_jard_n,EBR,SANTA ANITA,SIN REI,ZENOZAIN NARVAJA EDWARD SIMEON,active
2275,CIBERT UNI COLECTORA,807234,1757988,inicial_jard_n,EBR,SANTA ANITA,SIN REI,TRUYENQUE LANCHO YONI,active
2276,NEW ALBERT EINSTEIN SCHOOL,718855,1757996,b_sica_alternativa_avanzado,EBR,CIENEGUILLA,SIN REI,ALANIA ECHEVARRIA FLAVIO AUGUSTO,active
2277,NEW ALBERT EINSTEIN SCHOOL,718855,1758002,b_sica_alternativa_inicial_e_intermedio,EBR,CIENEGUILLA,SIN REI,ALANIA ECHEVARRIA FLAVIO AUGUSTO,active
2278,RUBEN DARIO,718582,1758010,b_sica_alternativa_inicial_e_intermedio,EBR,ATE,SIN REI,SALCEDO CASASOLA ISABEL,active
2279,LOS PASTORCITOS DE FATIMA,556184,1758028,primaria,EBR,ATE,SIN REI,LIZANA SULCA JUAN JOSE,active
2280,DIEGO THOMSON,338997,1758036,b_sica_alternativa_avanzado,EBR,SANTA ANITA,SIN REI,,active
2281,TARPUY MODERNO,755027,1758788,b_sica_alternativa_avanzado,EBR,ATE,SIN REI,MENDOZA HERNANDEZ JUANA ROCIO,active
2282,MI MUNDO MAGICO REAL FELIPE,831700,1758820,inicial_jard_n,EBR,ATE,SIN REI,POMA LAZO ERIKA JUANA TAMARIZ,active
2283,CRISTO REINA I,294781,1759349,b_sica_alternativa_avanzado,EBR,ATE,SIN REI,VELASQUEZ REYNAGA ROSALINDA JANET,active
2284,CRISTO REINA I,294781,1759356,b_sica_alternativa_inicial_e_intermedio,EBR,ATE,SIN REI,VELASQUEZ REYNAGA ROSALINDA JANET,active
2285,RAYITOS DEL SOL,SIN COD LOC,3945404,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2286,JESUS AMIGO,SIN COD LOC,3945405,inicial_programa_no_escolarizado,EBR,LURIGANCHO,SIN REI,,active
2287,ENCANTOS DE JESUS,SIN COD LOC,3945406,inicial_programa_no_escolarizado,EBR,ATE,SIN REI,,active
